LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl_CompShg,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt_gt_1990,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,SalePrice,Condition_Artery,Condition_Feedr,Condition_Norm,Condition_PosA,Condition_PosN,Condition_RRAe,Condition_RRAn,Condition_RRNe,Condition_RRNn,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Other,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc
90.0,5400,0,3,0,0,5,7,1954,2000,1,0.0,3,4,3,3,1,3,415,1,0,418,833,1,5,1,5,833,0,0,833,0,0,1,0,2,1,4,4,8,0,0,1,0,1,1,326,3,3,2,0,0,0,0,0,0,0,3,0,117000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,7750,0,3,0,0,8,5,2002,2002,1,0.0,4,3,4,3,1,6,353,1,0,55,408,1,5,1,5,779,640,0,1419,1,0,2,1,3,1,4,7,8,1,3,3,1,3,2,527,3,3,2,120,0,0,0,0,0,0,0,0,184100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
57.0,9764,1,3,3,0,5,7,1967,2003,1,0.0,3,3,3,3,1,4,702,1,0,192,894,1,5,1,5,894,0,0,894,1,0,1,0,3,1,4,5,8,0,0,5,0,2,2,450,3,3,2,0,0,0,0,0,0,0,0,0,130000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
85.0,13825,0,3,0,0,5,6,1958,1987,1,0.0,3,4,3,3,1,1,0,1,0,533,533,1,3,1,5,1021,580,0,1601,0,1,1,0,3,1,3,6,6,0,0,3,0,2,1,300,3,3,2,280,34,0,0,0,0,0,0,0,140000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
70.0,7560,0,3,0,0,5,5,1959,1959,1,0.0,3,3,3,3,1,2,369,1,0,671,1040,1,3,1,4,1040,0,0,1040,0,0,1,0,3,1,3,6,8,0,0,5,0,2,1,286,3,3,2,140,0,252,0,0,0,0,2,0,133700,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
59.0,8263,0,2,0,1,6,5,1920,1950,1,0.0,3,3,3,3,1,1,0,1,0,1012,1012,1,3,1,4,1012,0,0,1012,0,0,1,0,2,1,3,6,8,1,4,1,0,1,1,308,3,3,2,0,22,112,0,0,0,0,3,0,118400,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50.0,9405,0,3,0,0,5,9,1947,2008,1,0.0,3,5,3,3,1,1,0,1,0,698,698,1,5,1,5,698,0,0,698,0,1,1,0,2,1,3,4,8,0,0,0,0,0,0,0,0,0,2,0,200,0,0,0,0,0,0,0,118000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,9125,1,3,0,0,7,5,1992,1992,1,170.0,3,3,4,3,1,1,0,1,0,384,384,1,4,1,5,812,670,0,1482,0,0,2,1,3,1,4,7,8,1,3,5,1,3,2,392,3,3,2,100,25,0,0,0,0,0,0,0,163900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
60.0,10434,0,3,0,0,4,5,1955,1955,1,0.0,3,3,3,3,1,1,0,1,0,1005,1005,1,3,1,5,1005,0,0,1005,0,0,1,0,2,1,2,5,8,1,3,1,0,1,2,672,2,2,2,0,0,0,0,0,0,0,0,0,115000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
53.0,3684,0,3,0,0,7,5,2007,2007,1,130.0,4,3,4,3,1,1,0,1,0,1373,1373,1,5,1,5,1555,0,0,1555,0,0,2,0,2,1,4,7,8,1,3,5,1,3,3,660,3,3,2,143,20,0,0,0,0,0,0,0,174000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
59.0,11796,1,3,0,0,7,5,2004,2005,1,0.0,4,3,4,3,3,1,0,1,0,847,847,1,5,1,5,847,1112,0,1959,0,0,2,1,4,1,4,8,8,1,4,3,1,3,2,434,3,3,2,100,48,0,0,0,0,0,0,0,215000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
65.0,7804,0,3,0,0,4,3,1928,1950,1,0.0,3,3,3,3,1,4,622,1,0,500,1122,1,3,1,5,1328,653,0,1981,1,0,2,0,4,1,4,7,6,2,3,1,0,1,2,576,3,3,2,431,44,0,0,0,0,0,3,0,135000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90.0,9900,0,3,0,0,6,4,1880,1950,1,0.0,3,3,3,3,2,1,0,1,0,1008,1008,0,3,1,5,1178,1032,0,2210,0,0,2,0,5,1,2,8,8,0,0,1,0,1,1,205,2,3,0,0,48,0,0,0,0,0,0,0,117500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80.0,9828,1,3,0,0,8,5,1995,1995,1,0.0,4,3,4,3,1,6,584,1,0,544,1128,1,5,1,5,1142,878,0,2020,0,0,2,1,3,1,4,8,8,1,3,5,1,2,2,466,3,3,2,0,155,0,0,0,0,0,0,0,239500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
57.0,8773,1,1,0,0,6,5,1997,1997,1,0.0,3,3,4,3,3,1,0,1,0,916,916,1,4,1,5,916,684,0,1600,0,0,2,1,3,1,3,7,8,1,3,5,1,3,2,460,3,3,2,100,38,0,0,0,0,0,0,0,169000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
60.0,6180,0,3,1,0,6,5,1926,1950,1,0.0,3,3,3,3,1,1,0,1,0,960,960,1,3,0,5,986,0,0,986,0,0,1,0,2,1,3,5,8,1,4,1,0,1,1,180,3,3,2,0,128,0,0,0,0,0,0,0,102000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
54.0,6342,0,3,0,0,5,8,1875,1996,1,0.0,3,4,3,3,1,1,0,1,0,780,780,1,4,0,5,780,240,0,1020,0,0,1,0,2,1,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,94000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,9819,1,3,0,1,6,5,1977,1977,1,0.0,3,3,3,3,4,5,1567,1,0,0,1567,1,3,1,5,1567,0,0,1567,1,0,2,0,2,1,4,5,8,2,3,5,0,2,2,714,3,3,2,264,32,0,0,0,0,0,0,0,196000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
98.0,8731,1,3,0,0,5,5,1920,1950,1,0.0,3,2,3,3,1,4,645,1,0,270,915,1,3,1,5,1167,0,0,1167,0,0,1,0,3,1,3,6,4,1,4,1,0,1,2,495,3,3,2,0,0,216,0,126,0,0,0,0,144000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,10304,1,3,2,0,5,7,1976,1976,1,44.0,3,4,3,3,1,5,381,1,0,399,780,1,5,1,5,1088,780,0,1868,1,0,2,1,4,1,4,9,8,1,3,5,0,1,2,484,3,3,2,448,96,0,0,0,0,0,0,0,197500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.0,9000,0,3,0,0,5,3,1959,1959,1,0.0,3,3,3,3,1,6,288,1,0,718,1006,1,3,1,5,1006,0,0,1006,0,0,1,0,3,1,3,5,8,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,80000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60.0,12180,0,3,0,0,4,4,1941,1950,1,0.0,3,2,4,3,1,4,348,1,0,324,672,0,2,0,4,672,252,0,924,1,0,1,0,2,1,2,5,8,0,0,1,0,1,1,280,3,3,2,0,0,0,0,0,0,0,3,0,80000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,11200,0,3,0,0,6,5,1985,1985,1,85.0,4,3,4,3,1,6,1258,1,0,40,1298,1,3,1,5,1298,0,0,1298,1,0,2,0,3,1,4,5,8,1,3,5,0,1,2,403,3,3,2,165,26,0,0,0,0,0,0,0,180000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
75.0,12000,0,2,0,0,7,7,1941,1950,1,0.0,3,3,3,3,1,3,275,1,0,429,704,1,5,1,5,860,704,0,1564,0,0,1,1,3,1,2,7,8,1,4,5,0,1,1,234,3,3,2,0,0,0,0,0,0,0,0,0,174500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.0,5700,0,3,0,0,7,7,1926,1950,1,0.0,3,3,3,3,1,1,0,1,0,572,572,1,3,1,5,572,539,0,1111,0,0,1,0,2,1,3,5,8,1,4,1,0,1,1,288,3,3,2,0,0,176,0,0,0,0,0,0,116900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50.0,9000,0,3,0,0,7,9,1920,1988,1,0.0,3,4,3,3,1,5,624,1,0,26,650,1,5,1,5,832,650,0,1482,0,1,1,0,3,1,3,7,8,0,0,1,0,1,2,324,3,3,2,0,0,0,0,0,0,0,0,0,143000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
57.0,8280,1,3,0,0,6,5,1950,1950,1,0.0,3,3,3,3,1,1,0,1,0,932,932,1,5,1,4,932,0,0,932,0,0,1,0,2,1,4,4,8,1,4,5,0,1,1,306,3,3,2,0,0,214,0,0,0,0,4,0,124000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
134.0,17755,0,3,0,0,5,4,1959,1959,1,132.0,3,3,3,3,1,4,176,1,0,1290,1466,1,3,1,5,1466,0,0,1466,0,0,1,1,3,1,2,6,8,2,4,5,0,3,2,528,3,3,2,0,140,0,0,100,0,0,0,0,149900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,5890,0,3,1,0,6,8,1930,2007,1,0.0,4,4,3,3,3,5,538,1,0,278,816,1,5,1,5,816,0,0,816,0,0,1,0,2,1,3,5,8,0,0,1,1,1,1,432,3,3,2,0,0,96,0,0,0,0,0,0,120500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,13700,1,3,0,0,7,6,1965,1988,1,288.0,3,3,3,3,4,5,454,1,0,410,864,1,3,1,5,902,918,0,1820,0,0,1,2,4,1,4,8,8,2,4,5,0,1,2,492,3,3,2,60,84,0,0,273,0,0,4,0,201800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
90.0,10768,1,3,1,0,5,8,1976,2004,1,0.0,4,4,4,3,4,5,1157,1,0,280,1437,1,3,1,5,1437,0,0,1437,1,0,2,0,3,1,4,6,8,1,2,5,0,2,2,528,3,3,2,0,21,0,0,180,0,0,0,0,218000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
85.0,9350,0,3,0,0,5,8,1965,1999,1,0.0,3,4,3,3,4,5,633,1,0,586,1219,1,4,1,5,1265,0,0,1265,0,1,2,0,3,1,4,6,8,1,4,5,0,2,2,502,3,3,2,0,92,0,96,0,0,0,3,0,179900,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
34.0,5001,1,3,0,0,7,5,2007,2008,1,166.0,4,3,4,3,1,6,904,1,0,410,1314,1,5,1,5,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,4,5,1,2,2,626,3,3,2,172,62,0,0,0,0,0,0,0,230000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
76.0,9120,0,3,0,0,6,6,1974,1974,1,270.0,4,3,3,3,1,5,442,1,0,459,901,1,3,1,5,943,933,0,1876,0,0,2,1,4,1,4,8,8,1,3,5,0,2,2,540,4,3,2,0,69,0,0,0,0,0,0,0,185000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
24.0,2280,0,3,0,0,6,5,1978,1978,1,0.0,3,3,4,3,1,5,311,1,0,544,855,1,2,1,5,855,601,0,1456,0,0,2,1,3,1,3,7,8,1,3,5,0,1,2,440,3,3,2,26,0,0,0,0,0,0,0,0,146000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.0,14778,1,0,2,0,6,7,1954,2006,1,72.0,4,3,3,3,1,4,728,1,0,568,1296,1,5,1,5,1640,0,0,1640,1,0,1,0,3,1,4,7,8,1,4,1,1,1,2,924,3,3,2,108,0,0,216,0,0,0,0,0,224000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
109.0,8724,0,3,0,0,5,5,1968,1968,1,0.0,3,3,4,3,1,4,492,1,0,402,894,1,4,1,5,894,0,0,894,0,0,1,0,3,1,3,5,8,1,1,5,0,3,2,450,3,3,2,0,0,0,0,0,0,0,0,0,129000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,16157,1,3,3,0,5,7,1978,1978,1,0.0,3,3,4,3,4,5,680,3,391,289,1360,1,5,1,5,1432,0,0,1432,1,0,1,1,2,1,4,5,8,1,3,5,0,1,2,588,3,3,2,168,180,0,0,0,0,0,0,0,194000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
64.0,10475,1,3,1,0,8,5,2008,2008,1,72.0,4,3,4,3,3,1,0,1,0,1694,1694,1,5,1,5,1694,0,0,1694,0,0,2,0,3,1,4,7,8,0,0,5,1,2,3,776,3,3,2,160,33,0,0,0,0,0,0,0,245350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
58.0,10852,1,3,0,0,6,5,2000,2000,1,0.0,3,3,4,3,1,6,786,1,0,173,959,1,5,1,5,959,712,0,1671,1,0,2,1,3,1,3,7,8,1,3,5,1,3,2,472,3,3,2,0,38,0,0,0,0,0,0,0,173000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
120.0,13728,0,3,1,0,6,7,1935,1986,1,0.0,3,3,3,3,1,3,626,1,0,501,1127,1,5,1,5,1236,872,0,2108,0,0,2,0,4,1,4,7,8,2,3,4,0,1,2,540,3,3,2,0,0,0,0,90,0,0,0,0,235000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
118.0,35760,1,3,2,0,10,5,1995,1996,1,1378.0,4,4,5,3,4,6,1387,1,0,543,1930,1,5,1,5,1831,1796,0,3627,1,0,3,1,4,1,4,10,8,1,3,5,1,3,3,807,3,3,2,361,76,0,0,0,0,0,0,0,625000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
